order_id,user_id,product_id,category,old_name,price,base_price,amount,status,region,priority,city,transaction_date
100243,6941.0,90781,Books,Product_244,5462.07,4563.32,9126.64,Shipped,South,High,Hyderabad,2025-12-30
100244,2898.0,37266,Sports,Product_19,185.23,172.87,345.74,Completed,West,High,Mumbai,2025-04-15
100245,4360.0,54190,Sports,Product_272,2949.38,2701.3,13506.5,Shipped,East,High,Kolkata,2025-10-11
100246,1052.0,12132,Beauty,Product_393,4996.65,4264.81,21324.05,Pending,South,Medium,Hyderabad,2025-04-20
100247,1058.0,29678,Home,Product_13,3280.33,3154.4,15772.0,Shipped,South,Medium,Chennai,2025-02-01
100248,7873.0,11393,Beauty,Product_253,2640.51,2291.52,2291.52,Cancelled,South,Low,Bengaluru,2025-02-03
100249,4149.0,94591,Beauty,Product_283,778.70,611.12,1833.36,Pending,North,High,Chandigarh,2025-04-17
100250,8088.0,84910,Electronics,Product_21,4565.92,4602.29,9204.58,Pending,East,Low,Kolkata,2025-01-07
100251,7174.0,41432,Sports,Product_340,5030.50,4524.28,4524.28,Completed,South,High,Kochi,2025-09-12
100252,6528.0,44370,Electronics,Product_314,756.39,726.06,726.06,Completed,West,Medium,Pune,2025-09-11
100253,9164.0,65956,Sports,Product_444,2796.29,3090.78,9272.34,Pending,North,High,Lucknow,2025-06-11
100254,8394.0,38287,Sports,Product_158,602.17,591.62,1183.24,Completed,South,Medium,Kochi,2025-04-22
100255,3593.0,50105,Books,Product_171,2303.46,2390.85,2390.85,Cancelled,East,Low,Bhubaneswar,2025-12-26
100256,7143.0,13145,Sports,Product_383,906.13,756.36,1512.72,Shipped,West,Low,Pune,2025-10-24
100257,1957.0,27351,Home,Product_392,330.28,277.05,1108.2,Completed,North,High,Dehradun,2025-11-01
100258,6964.0,90922,Books,Product_485,3024.55,2412.06,2412.06,Shipped,East,Low,Patna,2025-11-03
100259,9075.0,68197,Books,Product_317,696.74,549.37,1648.11,Shipped,West,High,Ahmedabad,2025-02-21
100260,8018.0,74495,Books,Product_156,2731.96,2545.71,12728.55,Cancelled,West,Low,Pune,2025-12-17
100261,8248.0,33595,Books,Product_73,424.97,413.68,2068.4,Completed,West,Low,Jaipur,2025-10-03
100262,7682.0,20068,Sports,Product_281,2196.90,1838.01,5514.03,Cancelled,East,High,Bhubaneswar,2025-09-09
100263,1720.0,34845,Books,Product_228,2116.01,2250.52,9002.08,Shipped,South,Medium,Hyderabad,2025-07-15
100264,7380.0,71159,Sports,Product_230,597.88,624.59,1249.18,Shipped,North,Medium,Chandigarh,2025-08-29
100265,4565.0,52979,Sports,Product_325,1733.90,1542.37,7711.85,Shipped,North,Medium,Delhi,2025-10-04
100266,8318.0,20925,Electronics,Product_160,4762.03,4037.06,12111.18,Shipped,East,Low,Guwahati,2025-12-03
100267,7265.0,84596,Beauty,Product_423,372.61,329.52,988.56,Cancelled,West,Low,Jaipur,2025-08-02
100268,1363.0,26936,Home,Product_33,4387.99,3782.35,11347.05,Pending,East,High,Patna,2025-01-15
100269,7289.0,67313,Beauty,Product_127,2969.68,3125.7,6251.4,Completed,West,Low,Ahmedabad,2025-03-19
100270,7832.0,87108,Home,Product_454,3753.39,2967.87,2967.87,Shipped,East,Low,Bhubaneswar,2025-02-09
100271,9035.0,47594,Books,Product_127,5760.61,4551.42,9102.84,Pending,North,Medium,Chandigarh,2025-02-14
100272,2517.0,24738,Electronics,Product_417,3493.14,3589.49,10768.47,Pending,South,Low,Chennai,2025-07-11
100273,7778.0,28266,Clothing,Product_57,2138.16,1854.39,7417.56,Pending,South,Medium,Chennai,2025-12-28
100274,4368.0,35464,Clothing,Product_23,4674.99,4086.45,16345.8,Shipped,South,Low,Kochi,2025-12-10
100275,7563.0,65594,Beauty,Product_128,4550.17,4325.4,8650.8,Pending,West,High,Pune,2025-04-18
100276,6922.0,33567,Clothing,Product_239,658.43,632.3,632.3,Shipped,East,Low,Kolkata,2025-04-15
100277,5335.0,43914,Books,Product_423,2813.94,2428.02,2428.02,Pending,North,High,Lucknow,2025-11-03
100278,7029.0,66101,Beauty,Product_492,1817.12,1934.99,9674.95,Cancelled,North,Medium,Dehradun,2025-02-10
100279,4500.0,23511,Books,Product_293,3891.38,3758.15,3758.15,Pending,West,High,Jaipur,2025-03-03
100280,,93299,Home,Product_189,1833.80,1605.76,6423.04,Completed,North,High,Delhi,2025-07-21
100281,9316.0,71769,Sports,Product_232,2172.77,1935.75,7743.0,Cancelled,South,Low,Chennai,2025-07-26
100282,8566.0,26867,Electronics,Product_72,3402.18,2676.35,8029.05,Pending,West,Medium,Ahmedabad,2025-04-28
100283,2614.0,52429,Electronics,Product_225,953.34,733.52,2934.08,Cancelled,East,Medium,Bhubaneswar,2025-06-07
100284,5303.0,35554,Beauty,Product_300,4466.95,3912.63,7825.26,Cancelled,West,Medium,Mumbai,2025-08-30
100285,4486.0,15048,Beauty,Product_293,4806.93,4253.77,4253.77,Completed,East,High,Bhubaneswar,2025-01-25
100286,7049.0,27898,Sports,Product_328,2245.99,2411.98,2411.98,Pending,North,Medium,Dehradun,2025-12-25
100287,5654.0,84729,Electronics,Product_167,3377.68,3751.75,15007.0,Cancelled,North,Low,Delhi,2025-06-19
100288,8843.0,92120,Beauty,Product_343,3464.58,3579.55,10738.65,Completed,East,Low,Guwahati,2025-01-14
100289,7243.0,25615,Books,Product_362,4413.47,4787.42,4787.42,Shipped,East,High,Bhubaneswar,2025-10-07
100290,3926.0,83999,Books,Product_223,3370.79,3036.29,9108.87,Completed,South,Medium,Chennai,2025-10-06
100291,8332.0,89711,Electronics,Product_271,4158.48,3671.1,18355.5,Cancelled,West,High,Jaipur,2025-01-13
100292,8094.0,40329,Electronics,Product_84,2775.51,2592.68,5185.36,Pending,North,Medium,Chandigarh,2025-10-30
100293,9504.0,55589,Home,Product_420,2905.81,2390.42,9561.68,Shipped,East,High,Guwahati,2025-04-21
100294,1904.0,33092,Books,Product_432,500.88,439.86,1759.44,Completed,East,High,Patna,2025-03-06
100295,7477.0,33190,Beauty,Product_166,2153.39,1676.33,5028.99,Completed,South,High,Kochi,2025-02-21
100296,5775.0,29085,Books,Product_5,868.64,963.71,3854.84,Completed,South,High,Kochi,2025-07-09
100297,2274.0,66316,Beauty,Product_84,2373.05,2152.45,2152.45,Cancelled,South,Low,Hyderabad,2025-03-25
100298,8338.0,68855,Electronics,Product_158,2726.63,2580.16,2580.16,Pending,North,Low,Lucknow,2025-12-26
100299,4138.0,61049,Home,Product_425,5993.20,4934.93,19739.72,Pending,East,Medium,Bhubaneswar,2025-03-08
100300,3893.0,45401,Books,Product_427,3629.09,2912.65,5825.3,Cancelled,East,High,Kolkata,2025-06-27
100301,1805.0,75637,Books,Product_149,1904.47,2026.6,4053.2,Completed,East,Medium,Patna,2025-02-26
100302,2944.0,23334,Clothing,Product_254,1993.94,1943.0,1943.0,Shipped,East,High,Kolkata,2025-09-13
100303,2384.0,32482,Electronics,Product_174,3402.36,3397.87,6795.74,Shipped,East,Medium,Guwahati,2025-06-26
100304,1057.0,43883,Clothing,Product_338,2150.15,2142.15,10710.75,Pending,North,Low,Delhi,2025-03-05
100305,4542.0,54907,Sports,Product_284,2092.01,2005.86,10029.3,Completed,South,High,Bengaluru,2025-07-26
100306,5930.0,98778,Clothing,Product_339,2955.87,2817.82,5635.64,Cancelled,North,Low,Dehradun,2025-04-03
100307,9021.0,25684,Sports,Product_201,2608.95,2030.13,6090.39,Pending,South,High,Bengaluru,2025-02-08
100308,1617.0,74256,Electronics,Product_81,558.90,596.69,1790.07,Pending,West,High,Mumbai,2025-01-30
100309,7824.0,59025,Home,Product_138,4611.67,3856.47,3856.47,Pending,East,Low,Guwahati,2025-01-04
100310,4874.0,64238,Electronics,Product_23,3374.88,2749.27,8247.81,Cancelled,South,Low,Kochi,2025-11-22
100311,3207.0,54709,Clothing,Product_355,1995.21,1597.72,7988.6,Completed,North,High,Chandigarh,2025-12-22
100312,4730.0,33470,Electronics,Product_411,446.59,440.36,1761.44,Cancelled,South,Low,Bengaluru,2025-01-20
100313,9544.0,30321,Electronics,Product_36,739.52,672.49,672.49,Completed,South,Low,Hyderabad,2025-07-22
100314,7082.0,51637,Beauty,Product_351,1171.26,1035.21,3105.63,Pending,East,Low,Bhubaneswar,2025-05-04
100315,5269.0,92260,Sports,Product_13,2263.45,2367.14,2367.14,Shipped,South,Medium,Chennai,2025-04-05
100316,7017.0,93004,Clothing,Product_291,2497.72,2052.76,10263.8,Cancelled,South,High,Bengaluru,2025-06-10
100317,7550.0,57663,Sports,Product_146,4375.21,3806.58,7613.16,Pending,East,Medium,Patna,2025-06-25
100318,5504.0,83171,Books,Product_91,4635.33,4994.97,14984.91,Cancelled,West,Low,Pune,2025-10-04
100319,1945.0,68215,Home,Product_342,1453.45,1161.48,4645.92,Cancelled,West,Medium,Mumbai,2025-03-02
100320,4975.0,91935,Electronics,Product_265,2228.97,2135.67,4271.34,Completed,West,Medium,Pune,2025-05-27
100321,7199.0,71413,Home,Product_227,1558.72,1514.23,4542.69,Shipped,South,High,Hyderabad,2025-09-08
100322,1902.0,62578,Home,Product_183,1989.43,1944.13,9720.65,Shipped,West,High,Mumbai,2025-08-28
100323,9982.0,68274,Clothing,Product_350,5023.43,4238.53,8477.06,Shipped,South,Medium,Kochi,2025-04-09
100324,5666.0,42918,Clothing,Product_398,4253.29,3963.39,7926.78,Cancelled,West,Medium,Jaipur,2025-12-26
100325,8394.0,98962,Books,Product_125,5706.62,4788.88,14366.64,Shipped,South,Medium,Chennai,2025-10-13
100326,9459.0,10413,Beauty,Product_157,3509.76,3215.71,16078.55,Completed,East,Medium,Bhubaneswar,2025-02-08
100327,3871.0,87158,Home,Product_195,3159.34,3452.08,3452.08,Completed,North,Medium,Chandigarh,2025-10-18
100328,8197.0,69599,Sports,Product_405,5292.30,4747.16,18988.64,Pending,West,Medium,Mumbai,2025-10-27
100329,1684.0,71008,Books,Product_420,4084.59,4066.99,4066.99,Pending,East,Low,Guwahati,2025-01-17
100330,1737.0,20340,Electronics,Product_455,515.97,558.61,558.61,Shipped,East,Medium,Guwahati,2025-08-05
100331,3401.0,18678,Home,Product_453,5335.34,4191.61,12574.83,Pending,West,Low,Mumbai,2025-11-10
100332,7010.0,60423,Sports,Product_430,2595.55,2477.0,2477.0,Completed,East,High,Guwahati,2025-04-03
100333,5958.0,59756,Books,Product_241,2390.70,2245.08,2245.08,Cancelled,North,Low,Chandigarh,2025-05-24
100334,4338.0,32440,Sports,Product_234,3978.79,3232.92,16164.6,Pending,East,Low,Guwahati,2025-05-20
100335,9885.0,52697,Books,Product_180,4728.31,4273.5,8547.0,Completed,West,Low,Ahmedabad,2025-04-12
100336,3259.0,85782,Books,Product_474,3477.97,2744.71,8234.13,Completed,East,High,Kolkata,2025-01-20
100337,8988.0,50239,Beauty,Product_25,4937.10,4545.58,13636.74,Shipped,North,Low,Delhi,2025-07-09
100338,5445.0,26809,Books,Product_57,2845.28,2888.16,14440.8,Pending,South,Low,Bengaluru,2025-07-05
100339,,32221,Sports,Product_49,5086.22,4680.54,18722.16,Cancelled,North,High,Lucknow,2025-12-28
100340,1387.0,99018,Sports,Product_373,1885.40,1458.09,1458.09,Shipped,East,Low,Guwahati,2025-08-27
100341,2320.0,71157,Clothing,Product_355,4280.40,3550.17,17750.85,Cancelled,East,Low,Patna,2025-04-20
100342,2447.0,17543,Books,Product_111,1315.34,1459.66,7298.3,Cancelled,South,High,Chennai,2025-08-09
100343,4117.0,58726,Beauty,Product_255,980.20,900.14,3600.56,Cancelled,North,Medium,Dehradun,2025-10-29
100344,3127.0,40890,Electronics,Product_445,864.60,706.16,706.16,Shipped,West,High,Pune,2025-06-02
100345,7099.0,76991,Sports,Product_131,2514.90,2666.42,2666.42,Cancelled,South,High,Bengaluru,2025-11-26
100346,,58400,Books,Product_413,4000.28,4231.33,12693.99,Completed,East,High,Bhubaneswar,2025-04-11
100347,1210.0,56980,Books,Product_399,5625.33,4778.32,23891.6,Pending,West,High,Jaipur,2025-09-23
100348,1295.0,79590,Books,Product_483,991.03,1062.15,2124.3,Cancelled,North,High,Chandigarh,2025-06-02
100349,1934.0,36502,Clothing,Product_217,742.46,601.12,3005.6,Pending,West,High,Jaipur,2025-11-08
100350,1908.0,45895,Beauty,Product_306,5426.27,4953.53,9907.06,Completed,West,Medium,Mumbai,2025-10-02
100351,3635.0,91437,Books,Product_305,1590.22,1765.39,5296.17,Pending,East,Low,Guwahati,2025-10-03
100352,2096.0,40239,Clothing,Product_212,2395.29,2343.58,7030.74,Completed,East,High,Patna,2025-11-13
100353,8450.0,86901,Clothing,Product_102,2415.08,2445.29,4890.58,Shipped,West,High,Ahmedabad,2025-04-19
100354,1410.0,55789,Books,Product_93,1243.76,1197.66,1197.66,Cancelled,West,Medium,Jaipur,2025-08-23
100355,,92050,Home,Product_40,5679.23,4722.47,14167.41,Shipped,South,Medium,Chennai,2025-01-25
100356,7532.0,35800,Beauty,Product_412,2505.64,2005.46,10027.3,Cancelled,West,High,Pune,2025-10-12
100357,2440.0,70444,Home,Product_74,4449.50,3901.44,3901.44,Completed,South,High,Hyderabad,2025-05-07
100358,6361.0,64267,Beauty,Product_464,1695.68,1565.13,4695.39,Shipped,South,High,Bengaluru,2025-03-23
100359,8455.0,74036,Books,Product_251,763.81,690.89,2072.67,Shipped,West,Low,Jaipur,2025-06-13
100360,6958.0,38339,Beauty,Product_67,2620.93,2593.54,12967.7,Shipped,West,Medium,Pune,2025-03-03
100361,2147.0,74301,Electronics,Product_107,2820.93,2741.71,10966.84,Pending,West,High,Pune,2025-06-09
100362,4238.0,97446,Clothing,Product_67,2040.16,2088.24,10441.2,Pending,West,Low,Pune,2025-02-05
100363,2840.0,56837,Clothing,Product_284,3580.65,3315.14,13260.56,Completed,East,Low,Patna,2025-06-27
100364,7860.0,53476,Electronics,Product_436,474.70,404.41,2022.05,Completed,North,Medium,Lucknow,2025-07-09
100365,5435.0,12331,Electronics,Product_176,4420.18,3758.61,3758.61,Pending,West,Medium,Jaipur,2025-09-17
100366,5989.0,76627,Electronics,Product_21,4999.90,4221.42,4221.42,Shipped,West,Medium,Jaipur,2025-06-05
100367,9296.0,75259,Sports,Product_129,3139.55,2461.07,7383.21,Cancelled,West,High,Ahmedabad,2025-06-06
100368,4344.0,47649,Clothing,Product_484,2457.06,2694.13,13470.65,Pending,North,Low,Lucknow,2025-01-22
100369,9394.0,92746,Books,Product_443,2472.22,2149.9,6449.7,Cancelled,East,High,Guwahati,2025-09-05
100370,9397.0,14711,Books,Product_409,4606.48,3690.31,7380.62,Completed,South,High,Chennai,2025-11-01
100371,2981.0,55071,Home,Product_326,426.03,354.4,1772.0,Pending,East,Low,Kolkata,2025-02-02
100372,3125.0,29868,Beauty,Product_200,5023.31,4043.93,12131.79,Pending,East,Medium,Bhubaneswar,2025-01-18
100373,1802.0,55315,Sports,Product_70,3670.62,3419.86,13679.44,Completed,North,Low,Delhi,2025-05-26
100374,4210.0,95557,Books,Product_190,2592.85,2041.61,6124.83,Completed,North,High,Lucknow,2025-04-03
100375,4994.0,30669,Sports,Product_94,5425.40,4227.91,4227.91,Cancelled,West,High,Mumbai,2025-11-20
100376,3187.0,42499,Beauty,Product_14,1593.47,1418.23,1418.23,Completed,North,Low,Delhi,2025-01-24
100377,1304.0,27861,Beauty,Product_45,2001.79,1782.32,8911.6,Shipped,North,Low,Lucknow,2025-09-29
100378,7210.0,56345,Books,Product_129,3402.39,2697.15,5394.3,Cancelled,East,Low,Kolkata,2025-03-13
100379,8280.0,25454,Beauty,Product_259,1498.25,1293.34,5173.36,Pending,East,Low,Patna,2025-07-24
100380,5973.0,12711,Sports,Product_324,2507.95,2552.22,5104.44,Cancelled,West,Low,Jaipur,2025-12-11
100381,8640.0,11148,Electronics,Product_426,5701.68,4496.11,22480.55,Completed,East,Low,Guwahati,2025-04-14
100382,7123.0,23274,Clothing,Product_500,5034.03,3954.53,3954.53,Pending,West,Low,Pune,2025-08-10
100383,7087.0,57060,Beauty,Product_289,6307.50,4959.4,9918.8,Completed,East,Medium,Patna,2025-11-16
100384,6653.0,13326,Sports,Product_51,3187.79,2492.86,4985.72,Cancelled,South,Low,Kochi,2025-03-17
100385,6316.0,77089,Sports,Product_289,2270.86,1870.04,3740.08,Pending,North,High,Dehradun,2025-12-31
100386,9090.0,22584,Books,Product_474,1366.37,1455.89,2911.78,Cancelled,East,High,Patna,2025-12-30
100387,,24217,Sports,Product_381,2327.23,2247.27,4494.54,Cancelled,East,Low,Kolkata,2025-12-26
100388,2636.0,17386,Beauty,Product_266,1514.27,1390.25,1390.25,Completed,South,Medium,Kochi,2025-02-11
100389,8015.0,21727,Sports,Product_408,2864.60,3162.62,3162.62,Pending,West,Medium,Jaipur,2025-05-07
100390,2363.0,59679,Sports,Product_82,2956.24,3255.81,3255.81,Pending,East,High,Bhubaneswar,2025-10-15
100391,2770.0,31971,Clothing,Product_76,2804.56,2995.07,8985.21,Pending,East,Medium,Patna,2025-08-09
100392,9694.0,72302,Electronics,Product_468,3470.12,3019.95,6039.9,Shipped,West,Low,Ahmedabad,2025-01-19
100393,4029.0,41950,Home,Product_226,926.05,789.38,2368.14,Pending,West,Low,Ahmedabad,2025-05-01
100394,2363.0,94612,Beauty,Product_243,229.64,230.36,460.72,Shipped,South,High,Chennai,2025-02-08
100395,3670.0,28677,Sports,Product_214,1280.78,1148.93,1148.93,Pending,South,Low,Hyderabad,2025-08-05
100396,4227.0,60668,Clothing,Product_306,753.53,641.42,1282.84,Completed,West,Low,Mumbai,2025-10-21
100397,4374.0,53393,Beauty,Product_359,4346.99,3619.36,10858.08,Cancelled,West,Medium,Pune,2025-06-24
100398,3570.0,74052,Electronics,Product_473,2062.03,2238.84,11194.2,Completed,South,High,Bengaluru,2025-02-12
100399,6191.0,42216,Clothing,Product_158,473.52,457.44,1829.76,Pending,West,Low,Mumbai,2025-04-24
100400,2602.0,76213,Home,Product_135,3721.63,3974.67,11924.01,Completed,East,Medium,Guwahati,2025-01-09
100401,1345.0,84412,Home,Product_256,3932.28,3761.69,15046.76,Completed,East,High,Guwahati,2025-11-21
100402,2916.0,45125,Clothing,Product_129,2743.28,2752.76,13763.8,Cancelled,West,Medium,Ahmedabad,2025-08-07
100403,6882.0,56843,Beauty,Product_322,3392.86,3508.24,17541.2,Pending,West,Low,Ahmedabad,2025-09-30
100404,8927.0,75952,Home,Product_415,1964.81,1534.33,6137.32,Completed,North,Medium,Dehradun,2025-08-22
100405,9491.0,99513,Beauty,Product_106,1017.58,859.44,1718.88,Completed,West,Medium,Mumbai,2025-12-26
100406,6184.0,92409,Beauty,Product_406,213.48,169.51,339.02,Shipped,East,Medium,Kolkata,2025-06-08
100407,1985.0,23789,Home,Product_358,4710.13,4471.48,17885.92,Completed,North,Medium,Lucknow,2025-12-24
100408,7569.0,14005,Beauty,Product_186,1428.83,1431.08,1431.08,Shipped,South,High,Hyderabad,2025-12-16
100409,9609.0,84152,Books,Product_265,3071.27,2364.37,11821.85,Cancelled,East,High,Bhubaneswar,2025-08-18
100410,5871.0,65964,Clothing,Product_432,4129.11,3782.21,7564.42,Completed,South,High,Chennai,2025-02-09
100411,6422.0,56909,Beauty,Product_45,2925.42,3044.09,15220.45,Completed,East,Medium,Guwahati,2025-07-16
100412,3901.0,19661,Clothing,Product_225,508.53,450.24,1800.96,Completed,West,Low,Jaipur,2025-01-18
100413,1456.0,71212,Clothing,Product_261,501.75,386.28,1158.84,Pending,West,Medium,Jaipur,2025-02-10
100414,1532.0,42256,Clothing,Product_33,3276.18,3411.79,10235.37,Cancelled,North,High,Chandigarh,2025-10-02
100415,5212.0,73654,Home,Product_242,3409.60,3073.25,3073.25,Cancelled,South,Low,Kochi,2025-08-12
100416,3509.0,90881,Electronics,Product_280,3849.79,3073.72,3073.72,Pending,West,High,Ahmedabad,2025-04-17
100417,9553.0,65835,Home,Product_63,645.51,651.73,2606.92,Pending,West,Low,Mumbai,2025-11-30
100418,3711.0,77526,Beauty,Product_287,4278.64,3498.24,13992.96,Cancelled,North,High,Delhi,2025-03-18
100419,4693.0,94618,Sports,Product_143,4436.19,3505.58,10516.74,Pending,East,Medium,Patna,2025-03-22
100420,1684.0,63496,Electronics,Product_476,4139.03,3642.49,3642.49,Completed,West,Medium,Ahmedabad,2025-01-25
100421,7693.0,40590,Electronics,Product_409,1604.64,1640.27,1640.27,Completed,South,High,Chennai,2025-12-13
100422,6146.0,96115,Clothing,Product_272,3876.96,3350.98,6701.96,Cancelled,West,Medium,Pune,2025-07-08
100423,4612.0,51798,Beauty,Product_443,3034.62,2472.38,2472.38,Pending,South,High,Kochi,2025-12-03
100424,3140.0,49644,Electronics,Product_415,5182.09,4513.23,9026.46,Pending,North,Low,Chandigarh,2025-09-26
100425,7435.0,92793,Electronics,Product_480,3298.71,3404.91,3404.91,Shipped,South,Medium,Chennai,2025-12-01
100426,6643.0,38051,Books,Product_25,1154.54,1230.96,4923.84,Shipped,East,Medium,Patna,2025-01-15
100427,5070.0,43800,Books,Product_106,518.38,423.37,423.37,Cancelled,East,High,Patna,2025-01-01
100428,1005.0,11490,Home,Product_331,5349.85,4961.17,4961.17,Completed,South,Low,Chennai,2025-10-06
100429,9215.0,65901,Books,Product_267,2955.87,3282.46,9847.38,Pending,East,Low,Patna,2025-05-13
100430,4394.0,40266,Beauty,Product_236,713.14,656.21,1312.42,Cancelled,South,Low,Chennai,2025-02-01
100431,4917.0,39467,Books,Product_337,815.43,891.28,4456.4,Cancelled,South,High,Chennai,2025-08-24
100432,1323.0,48473,Sports,Product_439,2920.37,2718.4,2718.4,Shipped,East,High,Bhubaneswar,2025-10-16
100433,1046.0,67705,Clothing,Product_64,3354.49,2966.42,8899.26,Completed,East,Low,Bhubaneswar,2025-02-20
100434,5523.0,68706,Clothing,Product_246,928.37,953.09,2859.27,Completed,South,Low,Chennai,2025-10-13
100435,9762.0,39613,Clothing,Product_190,4502.07,4367.1,4367.1,Shipped,South,Medium,Bengaluru,2025-03-23
100436,9709.0,74473,Beauty,Product_310,1385.12,1130.31,4521.24,Shipped,South,High,Hyderabad,2025-10-28
100437,6007.0,76832,Books,Product_70,4551.60,4100.41,20502.05,Completed,North,Medium,Chandigarh,2025-12-25
100438,9443.0,33791,Electronics,Product_401,581.75,516.73,516.73,Completed,East,Low,Guwahati,2025-08-02
100439,5170.0,66968,Beauty,Product_144,3182.75,3406.01,3406.01,Shipped,East,Low,Bhubaneswar,2025-06-19
100440,1506.0,85118,Clothing,Product_110,1401.39,1379.4,1379.4,Shipped,North,Low,Dehradun,2025-11-07
100441,7525.0,85262,Home,Product_161,2205.63,1872.09,7488.36,Pending,North,High,Lucknow,2025-01-01
